user_id,event_date,total_events,question_cnt,answer_cnt,comment_cnt,active_flag
508,2011-07-26,3,1,0,2,1
513,2011-07-26,1,1,0,0,1
101,2011-07-27,2,1,1,0,1
140,2011-07-27,4,0,0,4,1
19,2011-07-27,1,0,0,1,1
241,2011-07-27,1,0,1,0,1
277,2011-07-27,1,0,1,0,1
403,2011-07-27,2,2,0,0,1
465,2011-07-27,2,0,1,1,1
500,2011-07-27,1,0,0,1,1
514,2011-07-27,1,0,1,0,1
515,2011-07-27,1,0,1,0,1
81,2011-07-27,1,0,0,1,1
101,2011-07-28,14,1,3,10,1
108,2011-07-28,1,0,0,1,1
11,2011-07-28,1,1,0,0,1
124,2011-07-28,1,0,0,1,1
140,2011-07-28,1,0,0,1,1
19,2011-07-28,6,0,2,4,1
232,2011-07-28,1,0,0,1,1
241,2011-07-28,1,0,1,0,1
268,2011-07-28,1,0,0,1,1
277,2011-07-28,1,0,1,0,1
290,2011-07-28,3,0,1,2,1
403,2011-07-28,1,1,0,0,1
449,2011-07-28,3,1,1,1,1
46,2011-07-28,1,0,1,0,1
466,2011-07-28,1,0,0,1,1
48,2011-07-28,1,0,1,0,1
517,2011-07-28,1,0,1,0,1
59,2011-07-28,1,0,0,1,1
101,2011-07-29,2,1,0,1,1
11,2011-07-29,1,0,0,1,1
140,2011-07-29,3,0,0,3,1
19,2011-07-29,2,0,1,1,1
20691,2011-07-29,1,1,0,0,1
241,2011-07-29,1,0,1,0,1
26,2011-07-29,1,0,1,0,1
28,2011-07-29,1,1,0,0,1
449,2011-07-29,1,0,0,1,1
46,2011-07-29,1,0,0,1,1
513,2011-07-29,1,0,0,1,1
521,2011-07-29,1,1,0,0,1
523,2011-07-29,1,1,0,0,1
66,2011-07-29,1,0,0,1,1
101,2011-07-30,9,1,1,7,1
11,2011-07-30,3,0,1,2,1
110,2011-07-30,1,1,0,0,1
140,2011-07-30,3,0,0,3,1
466,2011-07-30,1,0,1,0,1
527,2011-07-30,1,0,0,1,1
528,2011-07-30,5,2,2,1,1
140,2011-07-31,3,0,0,3,1
19,2011-07-31,2,0,1,1,1
20691,2011-07-31,2,0,0,2,1
241,2011-07-31,1,0,0,1,1
248,2011-07-31,2,0,0,2,1
26,2011-07-31,6,2,1,3,1
277,2011-07-31,3,0,1,2,1
30,2011-07-31,1,0,1,0,1
414,2011-07-31,2,0,2,0,1
46,2011-07-31,3,0,1,2,1
466,2011-07-31,1,0,1,0,1
529,2011-07-31,1,0,1,0,1
530,2011-07-31,1,1,0,0,1
531,2011-07-31,4,1,2,1,1
532,2011-07-31,1,1,0,0,1
74,2011-07-31,2,0,1,1,1
101,2011-08-01,6,0,0,6,1
108,2011-08-01,1,0,0,1,1
140,2011-08-01,3,0,0,3,1
149,2011-08-01,1,1,0,0,1
19,2011-08-01,5,0,1,4,1
205,2011-08-01,2,1,0,1,1
206,2011-08-01,1,0,0,1,1
20691,2011-08-01,1,1,0,0,1
241,2011-08-01,1,0,1,0,1
248,2011-08-01,2,0,1,1,1
26,2011-08-01,2,0,0,2,1
265,2011-08-01,1,1,0,0,1
268,2011-08-01,2,0,2,0,1
290,2011-08-01,1,0,0,1,1
30,2011-08-01,2,1,1,0,1
31,2011-08-01,1,0,0,1,1
325,2011-08-01,3,1,0,2,1
414,2011-08-01,2,0,1,1,1
449,2011-08-01,1,0,0,1,1
466,2011-08-01,1,0,1,0,1
48,2011-08-01,4,0,0,4,1
490,2011-08-01,1,0,1,0,1
514,2011-08-01,2,1,0,1,1
528,2011-08-01,4,1,0,3,1
531,2011-08-01,2,0,2,0,1
534,2011-08-01,2,1,0,1,1
537,2011-08-01,2,0,1,1,1
539,2011-08-01,1,0,1,0,1
540,2011-08-01,2,0,0,2,1
544,2011-08-01,1,0,1,0,1
85,2011-08-01,2,0,1,1,1
101,2011-08-02,1,0,0,1,1
108,2011-08-02,3,0,0,3,1
128,2011-08-02,1,0,0,1,1
140,2011-08-02,2,0,0,2,1
149,2011-08-02,3,0,1,2,1
16,2011-08-02,2,1,0,1,1
19,2011-08-02,1,0,0,1,1
203,2011-08-02,3,0,0,3,1
205,2011-08-02,2,0,0,2,1
243,2011-08-02,3,0,3,0,1
253,2011-08-02,1,0,0,1,1
26,2011-08-02,1,0,0,1,1
28,2011-08-02,1,0,0,1,1
30,2011-08-02,2,0,0,2,1
418,2011-08-02,1,0,1,0,1
466,2011-08-02,3,0,2,1,1
531,2011-08-02,3,0,2,1,1
54,2011-08-02,3,0,2,1,1
549,2011-08-02,1,0,1,0,1
550,2011-08-02,2,0,1,1,1
551,2011-08-02,2,0,0,2,1
553,2011-08-02,1,0,1,0,1
554,2011-08-02,1,0,1,0,1
81,2011-08-02,1,0,0,1,1
101,2011-08-03,2,0,1,1,1
108,2011-08-03,1,0,0,1,1
140,2011-08-03,2,0,0,2,1
149,2011-08-03,3,1,1,1,1
241,2011-08-03,1,0,1,0,1
253,2011-08-03,1,0,0,1,1
31,2011-08-03,1,0,0,1,1
418,2011-08-03,1,1,0,0,1
449,2011-08-03,1,0,1,0,1
466,2011-08-03,1,0,0,1,1
54,2011-08-03,1,0,1,0,1
557,2011-08-03,1,0,1,0,1
558,2011-08-03,1,1,0,0,1
74,2011-08-03,1,0,0,1,1
85,2011-08-03,1,0,0,1,1
101,2011-08-04,2,0,1,1,1
140,2011-08-04,3,0,0,3,1
149,2011-08-04,2,0,0,2,1
202,2011-08-04,1,1,0,0,1
241,2011-08-04,1,0,0,1,1
325,2011-08-04,1,0,0,1,1
414,2011-08-04,1,0,1,0,1
466,2011-08-04,1,0,1,0,1
523,2011-08-04,1,0,0,1,1
528,2011-08-04,1,1,0,0,1
563,2011-08-04,1,0,0,1,1
564,2011-08-04,1,0,0,1,1
75,2011-08-04,1,0,1,0,1
101,2011-08-05,11,2,3,6,1
108,2011-08-05,1,0,1,0,1
11,2011-08-05,2,0,1,1,1
149,2011-08-05,1,0,0,1,1
155,2011-08-05,5,2,1,2,1
19,2011-08-05,3,0,1,2,1
241,2011-08-05,1,0,1,0,1
243,2011-08-05,1,0,1,0,1
248,2011-08-05,3,0,1,2,1
466,2011-08-05,1,0,1,0,1
514,2011-08-05,1,0,1,0,1
569,2011-08-05,1,0,1,0,1
69,2011-08-05,3,1,0,2,1
101,2011-08-06,6,1,1,4,1
108,2011-08-06,1,0,0,1,1
130,2011-08-06,1,0,0,1,1
140,2011-08-06,3,0,1,2,1
155,2011-08-06,2,2,0,0,1
183,2011-08-06,1,0,1,0,1
185,2011-08-06,2,1,0,1,1
20691,2011-08-06,1,0,0,1,1
243,2011-08-06,1,0,0,1,1
277,2011-08-06,1,0,0,1,1
30,2011-08-06,5,0,1,4,1
418,2011-08-06,1,0,0,1,1
421,2011-08-06,2,1,0,1,1
465,2011-08-06,1,0,0,1,1
531,2011-08-06,7,0,4,3,1
541,2011-08-06,1,1,0,0,1
55,2011-08-06,2,0,0,2,1
554,2011-08-06,1,0,1,0,1
570,2011-08-06,1,1,0,0,1
69,2011-08-06,1,0,0,1,1
11,2011-08-07,1,0,0,1,1
140,2011-08-07,3,0,0,3,1
185,2011-08-07,1,0,0,1,1
202,2011-08-07,1,0,0,1,1
462,2011-08-07,1,0,1,0,1
541,2011-08-07,1,0,1,0,1
575,2011-08-07,1,1,0,0,1
576,2011-08-07,1,0,0,1,1
577,2011-08-07,1,0,1,0,1
579,2011-08-07,1,0,1,0,1
60,2011-08-07,1,1,0,0,1
74,2011-08-07,1,0,1,0,1
124,2011-08-08,1,0,1,0,1
149,2011-08-08,1,0,1,0,1
155,2011-08-08,2,0,0,2,1
19,2011-08-08,1,0,0,1,1
24,2011-08-08,1,0,0,1,1
26,2011-08-08,3,0,2,1,1
277,2011-08-08,2,0,2,0,1
290,2011-08-08,1,0,0,1,1
30,2011-08-08,3,1,0,2,1
418,2011-08-08,1,0,0,1,1
466,2011-08-08,1,0,1,0,1
541,2011-08-08,1,0,0,1,1
554,2011-08-08,1,0,0,1,1
580,2011-08-08,2,1,1,0,1
582,2011-08-08,1,0,1,0,1
583,2011-08-08,1,1,0,0,1
585,2011-08-08,1,1,0,0,1
81,2011-08-08,1,0,0,1,1
101,2011-08-09,1,0,0,1,1
124,2011-08-09,2,1,0,1,1
155,2011-08-09,6,0,3,3,1
19,2011-08-09,2,0,1,1,1
26,2011-08-09,3,0,1,2,1
30,2011-08-09,2,1,0,1,1
402,2011-08-09,1,1,0,0,1
437,2011-08-09,1,0,1,0,1
46,2011-08-09,2,0,2,0,1
514,2011-08-09,1,0,0,1,1
516,2011-08-09,1,0,1,0,1
585,2011-08-09,1,0,0,1,1
588,2011-08-09,1,1,0,0,1
590,2011-08-09,1,0,1,0,1
60,2011-08-09,3,2,0,1,1
101,2011-08-10,2,0,0,2,1
140,2011-08-10,2,1,0,1,1
155,2011-08-10,4,0,2,2,1
185,2011-08-10,2,1,0,1,1
19,2011-08-10,4,0,2,2,1
248,2011-08-10,1,0,0,1,1
26,2011-08-10,2,0,2,0,1
277,2011-08-10,4,0,1,3,1
30,2011-08-10,3,1,0,2,1
44,2011-08-10,4,0,2,2,1
449,2011-08-10,2,0,0,2,1
46,2011-08-10,2,0,0,2,1
593,2011-08-10,1,0,0,1,1
595,2011-08-10,1,1,0,0,1
596,2011-08-10,1,1,0,0,1
60,2011-08-10,4,2,0,2,1
74,2011-08-10,1,0,0,1,1
13,2011-08-11,2,1,1,0,1
180,2011-08-11,2,1,0,1,1
19,2011-08-11,3,0,1,2,1
26,2011-08-11,1,0,1,0,1
402,2011-08-11,2,0,1,1,1
449,2011-08-11,1,0,0,1,1
597,2011-08-11,1,0,1,0,1
598,2011-08-11,4,0,4,0,1
101,2011-08-12,3,0,1,2,1
108,2011-08-12,3,1,0,2,1
155,2011-08-12,1,0,1,0,1
185,2011-08-12,1,0,0,1,1
243,2011-08-12,2,0,1,1,1
26,2011-08-12,5,0,4,1,1
349,2011-08-12,1,0,1,0,1
374,2011-08-12,3,1,0,2,1
601,2011-08-12,1,0,1,0,1
603,2011-08-12,2,1,0,1,1
604,2011-08-12,2,1,0,1,1
605,2011-08-12,1,1,0,0,1
609,2011-08-12,1,0,1,0,1
610,2011-08-12,1,0,0,1,1
101,2011-08-13,1,0,0,1,1
140,2011-08-13,3,0,0,3,1
155,2011-08-13,2,0,2,0,1
185,2011-08-13,1,0,1,0,1
19,2011-08-13,1,0,0,1,1
26,2011-08-13,4,0,0,4,1
398,2011-08-13,1,0,1,0,1
44,2011-08-13,1,0,0,1,1
466,2011-08-13,1,0,0,1,1
48,2011-08-13,2,0,1,1,1
60,2011-08-13,2,1,0,1,1
609,2011-08-13,1,0,0,1,1
614,2011-08-13,1,1,0,0,1
74,2011-08-13,1,0,0,1,1
101,2011-08-14,2,1,0,1,1
19,2011-08-14,3,0,0,3,1
248,2011-08-14,1,0,1,0,1
26,2011-08-14,1,0,0,1,1
44,2011-08-14,1,0,1,0,1
60,2011-08-14,1,0,0,1,1
614,2011-08-14,1,0,0,1,1
616,2011-08-14,1,0,1,0,1
617,2011-08-14,1,1,0,0,1
101,2011-08-15,2,0,0,2,1
108,2011-08-15,1,0,0,1,1
13,2011-08-15,1,0,0,1,1
130,2011-08-15,1,0,1,0,1
136388,2011-08-15,3,0,1,2,1
140,2011-08-15,1,0,0,1,1
149,2011-08-15,3,0,1,2,1
19,2011-08-15,1,0,0,1,1
248,2011-08-15,2,0,1,1,1
26,2011-08-15,5,0,2,3,1
268,2011-08-15,1,0,1,0,1
34,2011-08-15,1,1,0,0,1
37,2011-08-15,4,1,0,3,1
453,2011-08-15,1,1,0,0,1
493,2011-08-15,1,0,0,1,1
554,2011-08-15,1,0,0,1,1
621,2011-08-15,1,1,0,0,1
624,2011-08-15,1,0,0,1,1
627,2011-08-15,1,1,0,0,1
65,2011-08-15,2,0,0,2,1
99,2011-08-15,1,1,0,0,1
121,2011-08-16,1,0,1,0,1
130,2011-08-16,2,0,1,1,1
140,2011-08-16,3,0,0,3,1
155,2011-08-16,1,0,0,1,1
241,2011-08-16,1,0,0,1,1
243,2011-08-16,1,0,1,0,1
26,2011-08-16,1,0,0,1,1
34,2011-08-16,1,0,0,1,1
398,2011-08-16,1,0,0,1,1
453,2011-08-16,1,0,0,1,1
466,2011-08-16,1,0,1,0,1
60,2011-08-16,1,1,0,0,1
603,2011-08-16,1,0,0,1,1
634,2011-08-16,2,0,2,0,1
635,2011-08-16,1,0,1,0,1
639,2011-08-16,3,0,2,1,1
99,2011-08-16,2,1,0,1,1
101,2011-08-17,4,1,3,0,1
116,2011-08-17,1,0,0,1,1
121,2011-08-17,1,0,0,1,1
130,2011-08-17,2,0,2,0,1
155,2011-08-17,2,0,1,1,1
185,2011-08-17,1,1,0,0,1
243,2011-08-17,3,0,1,2,1
26,2011-08-17,3,1,2,0,1
403,2011-08-17,1,1,0,0,1
428,2011-08-17,1,0,1,0,1
46,2011-08-17,2,0,0,2,1
466,2011-08-17,1,0,1,0,1
598,2011-08-17,1,0,1,0,1
643,2011-08-17,1,1,0,0,1
78,2011-08-17,4,1,3,0,1
101,2011-08-18,2,0,1,1,1
140,2011-08-18,6,0,1,5,1
22,2011-08-18,1,0,0,1,1
233,2011-08-18,1,1,0,0,1
46,2011-08-18,1,0,1,0,1
602,2011-08-18,1,0,1,0,1
643,2011-08-18,2,0,0,2,1
648,2011-08-18,1,0,1,0,1
78,2011-08-18,1,0,1,0,1
108,2011-08-19,4,0,0,4,1
233,2011-08-19,2,0,0,2,1
243,2011-08-19,1,0,0,1,1
277,2011-08-19,2,0,0,2,1
331,2011-08-19,3,1,0,2,1
398,2011-08-19,1,1,0,0,1
46,2011-08-19,1,0,1,0,1
466,2011-08-19,1,0,1,0,1
597,2011-08-19,1,0,0,1,1
652,2011-08-19,1,0,1,0,1
654,2011-08-19,1,1,0,0,1
101,2011-08-20,1,0,0,1,1
155,2011-08-20,1,0,1,0,1
37,2011-08-20,1,0,0,1,1
101,2011-08-21,7,0,4,3,1
140,2011-08-21,1,1,0,0,1
185,2011-08-21,1,1,0,0,1
30,2011-08-21,5,1,1,3,1
657,2011-08-21,1,1,0,0,1
108,2011-08-22,1,0,0,1,1
115,2011-08-22,1,1,0,0,1
140,2011-08-22,5,1,0,4,1
147,2011-08-22,1,0,1,0,1
149,2011-08-22,1,0,0,1,1
155,2011-08-22,1,1,0,0,1
19,2011-08-22,7,0,1,6,1
26,2011-08-22,3,0,1,2,1
449,2011-08-22,1,0,0,1,1
46,2011-08-22,1,0,1,0,1
576,2011-08-22,1,0,1,0,1
639,2011-08-22,3,0,2,1,1
65,2011-08-22,1,0,1,0,1
657,2011-08-22,1,0,0,1,1
663,2011-08-22,1,1,0,0,1
666,2011-08-22,3,1,0,2,1
668,2011-08-22,1,1,0,0,1
670,2011-08-22,1,1,0,0,1
85,2011-08-22,3,0,2,1,1
101,2011-08-23,17,0,8,9,1
108,2011-08-23,2,0,0,2,1
115,2011-08-23,1,0,1,0,1
121,2011-08-23,1,1,0,0,1
130,2011-08-23,1,0,0,1,1
140,2011-08-23,3,0,1,2,1
155,2011-08-23,3,0,0,3,1
19,2011-08-23,1,0,0,1,1
248,2011-08-23,1,0,0,1,1
26,2011-08-23,2,1,0,1,1
268,2011-08-23,1,0,0,1,1
277,2011-08-23,1,0,1,0,1
31,2011-08-23,2,0,0,2,1
398,2011-08-23,1,0,1,0,1
663,2011-08-23,1,1,0,0,1
666,2011-08-23,1,0,0,1,1
673,2011-08-23,9,3,0,6,1
676,2011-08-23,1,1,0,0,1
678,2011-08-23,1,1,0,0,1
85,2011-08-23,3,1,0,2,1
101,2011-08-24,9,0,2,7,1
108,2011-08-24,1,0,0,1,1
11,2011-08-24,1,0,1,0,1
110,2011-08-24,1,0,1,0,1
121,2011-08-24,2,0,1,1,1
185,2011-08-24,1,0,0,1,1
19,2011-08-24,1,0,1,0,1
243,2011-08-24,1,0,1,0,1
248,2011-08-24,1,0,0,1,1
26,2011-08-24,1,0,1,0,1
449,2011-08-24,2,1,0,1,1
466,2011-08-24,1,0,1,0,1
489,2011-08-24,1,0,1,0,1
534,2011-08-24,2,1,0,1,1
663,2011-08-24,1,0,0,1,1
673,2011-08-24,1,0,0,1,1
679,2011-08-24,1,1,0,0,1
680,2011-08-24,1,0,1,0,1
682,2011-08-24,1,0,1,0,1
683,2011-08-24,2,0,2,0,1
684,2011-08-24,1,0,1,0,1
686,2011-08-24,1,0,0,1,1
687,2011-08-24,3,1,1,1,1
690,2011-08-24,1,0,1,0,1
85,2011-08-24,2,0,0,2,1
101,2011-08-25,2,0,1,1,1
108,2011-08-25,6,1,2,3,1
121,2011-08-25,1,0,0,1,1
140,2011-08-25,8,2,0,6,1
155,2011-08-25,2,0,1,1,1
241,2011-08-25,1,0,0,1,1
248,2011-08-25,1,0,1,0,1
26,2011-08-25,3,0,0,3,1
325,2011-08-25,1,0,0,1,1
345,2011-08-25,1,0,0,1,1
462,2011-08-25,1,0,1,0,1
489,2011-08-25,1,0,0,1,1
506,2011-08-25,2,1,1,0,1
575,2011-08-25,1,0,0,1,1
666,2011-08-25,1,0,0,1,1
683,2011-08-25,1,0,0,1,1
691,2011-08-25,1,0,1,0,1
693,2011-08-25,10,0,5,5,1
695,2011-08-25,3,1,1,1,1
696,2011-08-25,3,1,1,1,1
697,2011-08-25,1,0,1,0,1
81,2011-08-25,1,0,0,1,1
85,2011-08-25,7,1,1,5,1
101,2011-08-26,5,0,1,4,1
108,2011-08-26,9,0,2,7,1
110,2011-08-26,1,0,0,1,1
140,2011-08-26,1,0,1,0,1
19,2011-08-26,3,0,1,2,1
241,2011-08-26,1,0,1,0,1
26,2011-08-26,2,0,1,1,1
331,2011-08-26,1,0,0,1,1
414,2011-08-26,1,0,0,1,1
449,2011-08-26,3,0,0,3,1
514,2011-08-26,1,0,0,1,1
577,2011-08-26,1,0,0,1,1
605,2011-08-26,1,1,0,0,1
626,2011-08-26,1,1,0,0,1
657,2011-08-26,3,0,2,1,1
663,2011-08-26,1,0,0,1,1
673,2011-08-26,1,0,0,1,1
683,2011-08-26,3,0,1,2,1
693,2011-08-26,4,1,2,1,1
695,2011-08-26,2,0,0,2,1
704,2011-08-26,1,0,1,0,1
705,2011-08-26,3,0,0,3,1
706,2011-08-26,1,0,0,1,1
74,2011-08-26,1,0,1,0,1
85,2011-08-26,2,0,0,2,1
101,2011-08-27,4,1,3,0,1
108,2011-08-27,1,0,0,1,1
110,2011-08-27,1,0,0,1,1
140,2011-08-27,6,0,1,5,1
241,2011-08-27,1,0,1,0,1
248,2011-08-27,1,0,1,0,1
26,2011-08-27,3,0,0,3,1
418,2011-08-27,1,0,1,0,1
60,2011-08-27,1,0,0,1,1
673,2011-08-27,1,1,0,0,1
693,2011-08-27,1,0,1,0,1
695,2011-08-27,2,1,0,1,1
709,2011-08-27,2,0,2,0,1
73,2011-08-27,1,0,0,1,1
85,2011-08-27,2,0,1,1,1
101,2011-08-28,6,0,2,4,1
11,2011-08-28,1,0,0,1,1
140,2011-08-28,6,0,2,4,1
155,2011-08-28,1,0,1,0,1
26,2011-08-28,1,1,0,0,1
466,2011-08-28,1,0,1,0,1
506,2011-08-28,1,0,1,0,1
670,2011-08-28,1,0,0,1,1
673,2011-08-28,2,0,0,2,1
684,2011-08-28,1,0,0,1,1
693,2011-08-28,3,1,1,1,1
711,2011-08-28,1,1,0,0,1
108,2011-08-29,1,0,1,0,1
121,2011-08-29,1,0,0,1,1
140,2011-08-29,3,1,0,2,1
349,2011-08-29,3,0,2,1,1
37,2011-08-29,1,1,0,0,1
46,2011-08-29,2,0,1,1,1
466,2011-08-29,1,0,0,1,1
693,2011-08-29,7,1,4,2,1
695,2011-08-29,1,1,0,0,1
709,2011-08-29,1,0,0,1,1
101,2011-08-30,8,0,3,5,1
108,2011-08-30,5,0,2,3,1
140,2011-08-30,6,0,1,5,1
19,2011-08-30,2,0,1,1,1
241,2011-08-30,1,0,1,0,1
26,2011-08-30,1,0,1,0,1
37,2011-08-30,1,0,0,1,1
397,2011-08-30,1,0,1,0,1
449,2011-08-30,3,0,0,3,1
46,2011-08-30,2,0,1,1,1
466,2011-08-30,1,0,1,0,1
62,2011-08-30,6,1,0,5,1
63,2011-08-30,4,0,0,4,1
693,2011-08-30,7,1,2,4,1
703,2011-08-30,1,1,0,0,1
709,2011-08-30,1,0,1,0,1
101,2011-08-31,1,0,0,1,1
140,2011-08-31,11,2,0,9,1
147,2011-08-31,1,0,0,1,1
241,2011-08-31,1,0,1,0,1
26,2011-08-31,3,1,1,1,1
277,2011-08-31,2,1,0,1,1
30,2011-08-31,1,0,1,0,1
349,2011-08-31,1,0,0,1,1
398,2011-08-31,2,0,1,1,1
44,2011-08-31,1,0,0,1,1
46,2011-08-31,1,0,1,0,1
465,2011-08-31,1,0,0,1,1
466,2011-08-31,1,0,0,1,1
693,2011-08-31,8,1,4,3,1
722,2011-08-31,1,1,0,0,1
726,2011-08-31,1,1,0,0,1
727,2011-08-31,5,0,2,3,1
728,2011-08-31,1,1,0,0,1
101,2011-09-01,4,1,2,1,1
130,2011-09-01,1,0,1,0,1
19,2011-09-01,4,0,2,2,1
26,2011-09-01,3,1,1,1,1
277,2011-09-01,1,0,1,0,1
398,2011-09-01,1,0,0,1,1
40,2011-09-01,1,0,1,0,1
465,2011-09-01,1,0,0,1,1
563,2011-09-01,2,0,0,2,1
580,2011-09-01,3,1,0,2,1
669,2011-09-01,4,0,2,2,1
693,2011-09-01,6,0,4,2,1
722,2011-09-01,1,0,0,1,1
727,2011-09-01,1,0,0,1,1
73,2011-09-01,1,0,1,0,1
733,2011-09-01,1,0,1,0,1
85,2011-09-01,1,0,0,1,1
92,2011-09-01,1,0,1,0,1
101,2011-09-02,3,0,1,2,1
108,2011-09-02,2,1,1,0,1
11,2011-09-02,2,0,0,2,1
140,2011-09-02,5,1,0,4,1
19,2011-09-02,12,0,2,10,1
241,2011-09-02,1,0,0,1,1
26,2011-09-02,1,0,1,0,1
462,2011-09-02,1,0,0,1,1
524,2011-09-02,1,0,1,0,1
580,2011-09-02,1,0,0,1,1
669,2011-09-02,1,0,0,1,1
703,2011-09-02,1,1,0,0,1
727,2011-09-02,2,0,0,2,1
728,2011-09-02,1,0,0,1,1
738,2011-09-02,2,0,2,0,1
85,2011-09-02,2,0,0,2,1
101,2011-09-03,3,0,1,2,1
26,2011-09-03,2,0,0,2,1
349,2011-09-03,1,0,0,1,1
741,2011-09-03,1,0,1,0,1
108,2011-09-04,1,0,0,1,1
140,2011-09-04,7,2,2,3,1
19,2011-09-04,1,0,1,0,1
26,2011-09-04,3,0,2,1,1
583,2011-09-04,6,0,1,5,1
727,2011-09-04,1,0,1,0,1
745,2011-09-04,2,1,0,1,1
747,2011-09-04,1,0,1,0,1
140,2011-09-05,5,0,0,5,1
203,2011-09-05,1,0,0,1,1
241,2011-09-05,1,0,0,1,1
26,2011-09-05,3,0,1,2,1
449,2011-09-05,2,1,0,1,1
46,2011-09-05,1,0,0,1,1
465,2011-09-05,1,0,0,1,1
583,2011-09-05,4,1,1,2,1
693,2011-09-05,3,0,2,1,1
703,2011-09-05,1,1,0,0,1
733,2011-09-05,1,0,1,0,1
101,2011-09-06,6,1,3,2,1
108,2011-09-06,2,0,1,1,1
140,2011-09-06,11,2,0,9,1
264,2011-09-06,1,0,0,1,1
268,2011-09-06,1,0,1,0,1
299,2011-09-06,1,0,1,0,1
405,2011-09-06,5,0,4,1,1
449,2011-09-06,1,0,0,1,1
461,2011-09-06,1,0,0,1,1
465,2011-09-06,1,0,0,1,1
466,2011-09-06,2,0,1,1,1
490,2011-09-06,4,1,0,3,1
583,2011-09-06,3,1,0,2,1
678,2011-09-06,1,0,1,0,1
693,2011-09-06,9,1,3,5,1
703,2011-09-06,1,1,0,0,1
756,2011-09-06,1,0,1,0,1
759,2011-09-06,2,0,0,2,1
760,2011-09-06,2,0,1,1,1
761,2011-09-06,2,0,2,0,1
763,2011-09-06,2,1,0,1,1
764,2011-09-06,1,1,0,0,1
768,2011-09-06,1,0,1,0,1
85,2011-09-06,1,0,0,1,1
101,2011-09-07,3,0,0,3,1
108,2011-09-07,6,0,0,6,1
140,2011-09-07,7,1,0,6,1
19,2011-09-07,5,0,1,4,1
26,2011-09-07,4,0,2,2,1
28,2011-09-07,1,0,1,0,1
466,2011-09-07,1,0,1,0,1
489,2011-09-07,1,0,1,0,1
490,2011-09-07,1,0,0,1,1
772,2011-09-07,3,1,1,1,1
773,2011-09-07,1,1,0,0,1
777,2011-09-07,2,1,0,1,1
778,2011-09-07,1,0,1,0,1
101,2011-09-08,6,1,0,5,1
140,2011-09-08,1,0,0,1,1
147,2011-09-08,4,0,2,2,1
26,2011-09-08,1,0,0,1,1
524,2011-09-08,2,0,0,2,1
601,2011-09-08,1,0,1,0,1
612,2011-09-08,2,0,1,1,1
777,2011-09-08,1,0,0,1,1
778,2011-09-08,1,0,0,1,1
101,2011-09-09,2,1,1,0,1
108,2011-09-09,2,0,0,2,1
130,2011-09-09,1,0,0,1,1
140,2011-09-09,8,0,1,7,1
144,2011-09-09,1,0,1,0,1
147,2011-09-09,1,0,0,1,1
248,2011-09-09,1,0,0,1,1
268,2011-09-09,1,0,1,0,1
405,2011-09-09,2,0,2,0,1
490,2011-09-09,1,1,0,0,1
583,2011-09-09,1,0,1,0,1
693,2011-09-09,3,2,1,0,1
703,2011-09-09,2,0,1,1,1
727,2011-09-09,1,0,0,1,1
73,2011-09-09,1,0,0,1,1
781,2011-09-09,1,0,1,0,1
85,2011-09-09,1,0,1,0,1
108,2011-09-10,1,0,1,0,1
144,2011-09-10,1,0,0,1,1
147,2011-09-10,1,0,0,1,1
421,2011-09-10,1,1,0,0,1
444,2011-09-10,3,1,0,2,1
456,2011-09-10,1,0,1,0,1
462,2011-09-10,1,0,0,1,1
722,2011-09-10,1,0,0,1,1
777,2011-09-10,2,0,0,2,1
108,2011-09-11,1,0,1,0,1
130,2011-09-11,1,0,1,0,1
140,2011-09-11,1,1,0,0,1
26,2011-09-11,1,0,0,1,1
444,2011-09-11,1,0,0,1,1
596,2011-09-11,1,1,0,0,1
788,2011-09-11,4,0,4,0,1
789,2011-09-11,1,0,1,0,1
790,2011-09-11,1,0,1,0,1
108,2011-09-12,3,0,1,2,1
130,2011-09-12,1,0,1,0,1
140,2011-09-12,12,1,2,9,1
19,2011-09-12,2,0,1,1,1
254,2011-09-12,1,0,1,0,1
26,2011-09-12,4,1,2,1,1
396,2011-09-12,7,5,0,2,1
405,2011-09-12,3,0,0,3,1
466,2011-09-12,1,0,1,0,1
490,2011-09-12,2,0,0,2,1
580,2011-09-12,3,1,2,0,1
583,2011-09-12,6,1,0,5,1
693,2011-09-12,5,1,0,4,1
778,2011-09-12,1,0,1,0,1
788,2011-09-12,4,0,3,1,1
793,2011-09-12,2,0,2,0,1
108,2011-09-13,2,0,1,1,1
130,2011-09-13,2,0,1,1,1
140,2011-09-13,2,0,0,2,1
147,2011-09-13,2,0,1,1,1
26,2011-09-13,1,0,0,1,1
405,2011-09-13,7,0,1,6,1
65,2011-09-13,4,0,0,4,1
693,2011-09-13,4,1,1,2,1
738,2011-09-13,1,0,0,1,1
788,2011-09-13,1,0,1,0,1
798,2011-09-13,2,0,2,0,1
799,2011-09-13,1,0,1,0,1
801,2011-09-13,1,1,0,0,1
85,2011-09-13,2,0,0,2,1
108,2011-09-14,3,0,0,3,1
130,2011-09-14,1,0,0,1,1
140,2011-09-14,7,1,0,6,1
19,2011-09-14,13,0,4,9,1
248,2011-09-14,1,0,0,1,1
26,2011-09-14,1,0,0,1,1
466,2011-09-14,1,0,0,1,1
583,2011-09-14,1,0,0,1,1
693,2011-09-14,7,0,4,3,1
727,2011-09-14,1,0,0,1,1
738,2011-09-14,1,0,1,0,1
